X,Y,Diameter,White,Presentation Time
-145.0,-2.0,8.0,1.0,0.1
-145.0,3.0,8.0,0.0,0.1
-145.0,3.0,8.0,1.0,0.1
-145.0,8.0,8.0,0.0,0.1
-145.0,8.0,8.0,1.0,0.1
-145.0,13.0,8.0,0.0,0.1
-145.0,13.0,8.0,1.0,0.1
-145.0,18.0,8.0,0.0,0.1
-145.0,18.0,8.0,1.0,0.1
-145.0,23.0,8.0,0.0,0.1
-145.0,23.0,8.0,1.0,0.1
-145.0,28.0,8.0,0.0,0.1
-145.0,28.0,8.0,1.0,0.1
-145.0,33.0,8.0,0.0,0.1
-145.0,33.0,8.0,1.0,0.1
-145.0,38.0,8.0,0.0,0.1
-145.0,38.0,8.0,1.0,0.1
-145.0,43.0,8.0,0.0,0.1
-145.0,43.0,8.0,1.0,0.1
-140.0,-12.0,8.0,0.0,0.1
-140.0,-12.0,8.0,1.0,0.1
-140.0,-7.0,8.0,0.0,0.1
-140.0,-7.0,8.0,1.0,0.1
-140.0,-2.0,8.0,0.0,0.1
-140.0,-2.0,8.0,1.0,0.1
-140.0,3.0,8.0,0.0,0.1
-140.0,3.0,8.0,1.0,0.1
-140.0,8.0,8.0,0.0,0.1
-140.0,8.0,8.0,1.0,0.1
-140.0,13.0,8.0,0.0,0.1
-140.0,13.0,8.0,1.0,0.1
-140.0,18.0,8.0,0.0,0.1
-140.0,18.0,8.0,1.0,0.1
-140.0,23.0,8.0,0.0,0.1
-140.0,23.0,8.0,1.0,0.1
-140.0,28.0,8.0,0.0,0.1
-140.0,28.0,8.0,1.0,0.1
-140.0,33.0,8.0,0.0,0.1
-140.0,33.0,8.0,1.0,0.1
-140.0,38.0,8.0,0.0,0.1
-140.0,38.0,8.0,1.0,0.1
-140.0,43.0,8.0,0.0,0.1
-140.0,43.0,8.0,1.0,0.1
-135.0,-12.0,8.0,0.0,0.1
-135.0,-12.0,8.0,1.0,0.1
-135.0,-7.0,8.0,0.0,0.1
-135.0,-7.0,8.0,1.0,0.1
-135.0,-2.0,8.0,0.0,0.1
-135.0,-2.0,8.0,1.0,0.1
-135.0,3.0,8.0,0.0,0.1
-135.0,3.0,8.0,1.0,0.1
-135.0,8.0,8.0,0.0,0.1
-135.0,8.0,8.0,1.0,0.1
-135.0,13.0,8.0,0.0,0.1
-135.0,13.0,8.0,1.0,0.1
-135.0,18.0,8.0,0.0,0.1
-135.0,18.0,8.0,1.0,0.1
-135.0,23.0,8.0,0.0,0.1
-135.0,23.0,8.0,1.0,0.1
-135.0,28.0,8.0,0.0,0.1
-135.0,28.0,8.0,1.0,0.1
-135.0,33.0,8.0,0.0,0.1
-135.0,33.0,8.0,1.0,0.1
-135.0,38.0,8.0,0.0,0.1
-135.0,38.0,8.0,1.0,0.1
-135.0,43.0,8.0,0.0,0.1
-135.0,43.0,8.0,1.0,0.1
-130.0,-12.0,8.0,0.0,0.1
-130.0,-12.0,8.0,1.0,0.1
-130.0,-7.0,8.0,0.0,0.1
-130.0,-7.0,8.0,1.0,0.1
-130.0,-2.0,8.0,0.0,0.1
-130.0,-2.0,8.0,1.0,0.1
-130.0,3.0,8.0,0.0,0.1
-130.0,3.0,8.0,1.0,0.1
-130.0,8.0,8.0,0.0,0.1
-130.0,8.0,8.0,1.0,0.1
-130.0,13.0,8.0,0.0,0.1
-130.0,13.0,8.0,1.0,0.1
-130.0,18.0,8.0,0.0,0.1
-130.0,18.0,8.0,1.0,0.1
-130.0,23.0,8.0,0.0,0.1
-130.0,23.0,8.0,1.0,0.1
-130.0,28.0,8.0,0.0,0.1
-130.0,28.0,8.0,1.0,0.1
-130.0,33.0,8.0,0.0,0.1
-130.0,33.0,8.0,1.0,0.1
-130.0,38.0,8.0,0.0,0.1
-130.0,38.0,8.0,1.0,0.1
-130.0,43.0,8.0,0.0,0.1
-130.0,43.0,8.0,1.0,0.1
-150.0,-12.0,16.0,0.0,0.1
-150.0,-12.0,16.0,1.0,0.1
-150.0,-7.0,16.0,0.0,0.1
-150.0,-7.0,16.0,1.0,0.1
-150.0,-2.0,16.0,0.0,0.1
-150.0,-2.0,16.0,1.0,0.1
-150.0,3.0,16.0,0.0,0.1
-150.0,3.0,16.0,1.0,0.1
-150.0,8.0,16.0,0.0,0.1
-150.0,8.0,16.0,1.0,0.1
-150.0,13.0,16.0,0.0,0.1
-150.0,13.0,16.0,1.0,0.1
-150.0,18.0,16.0,0.0,0.1
-150.0,18.0,16.0,1.0,0.1
-150.0,23.0,16.0,0.0,0.1
-150.0,23.0,16.0,1.0,0.1
-150.0,28.0,16.0,0.0,0.1
-150.0,28.0,16.0,1.0,0.1
-150.0,33.0,16.0,0.0,0.1
-150.0,33.0,16.0,1.0,0.1
-150.0,38.0,16.0,0.0,0.1
-150.0,38.0,16.0,1.0,0.1
-150.0,43.0,16.0,0.0,0.1
-150.0,43.0,16.0,1.0,0.1
-145.0,-12.0,16.0,0.0,0.1
-145.0,-12.0,16.0,1.0,0.1
-145.0,-7.0,16.0,0.0,0.1
-145.0,-7.0,16.0,1.0,0.1
-145.0,-2.0,16.0,0.0,0.1
-145.0,-2.0,16.0,1.0,0.1
-145.0,3.0,16.0,0.0,0.1
-145.0,3.0,16.0,1.0,0.1
-145.0,8.0,16.0,0.0,0.1
-145.0,8.0,16.0,1.0,0.1
-145.0,13.0,16.0,0.0,0.1
-145.0,13.0,16.0,1.0,0.1
-145.0,18.0,16.0,0.0,0.1
-145.0,18.0,16.0,1.0,0.1
-145.0,23.0,16.0,0.0,0.1
-145.0,23.0,16.0,1.0,0.1
-145.0,28.0,16.0,0.0,0.1
-145.0,28.0,16.0,1.0,0.1
-145.0,33.0,16.0,0.0,0.1
-145.0,33.0,16.0,1.0,0.1
-145.0,38.0,16.0,0.0,0.1
-145.0,38.0,16.0,1.0,0.1
-145.0,43.0,16.0,0.0,0.1
-145.0,43.0,16.0,1.0,0.1
-140.0,-12.0,16.0,0.0,0.1
-140.0,-12.0,16.0,1.0,0.1
-140.0,-7.0,16.0,0.0,0.1
-140.0,-7.0,16.0,1.0,0.1
-140.0,-2.0,16.0,0.0,0.1
-140.0,-2.0,16.0,1.0,0.1
-140.0,3.0,16.0,0.0,0.1
